"job_id","job_title","salary_usd","salary_currency","experience_level","employment_type","company_location","company_size","employee_residence","remote_ratio","required_skills","education_required","years_experience","industry","posting_date","application_deadline","job_description_length","benefits_score","company_name"
"AI10079","AI Architect","109771","USD","MI","FT","United States","M","United States","100","Linux, R, Kubernetes, Deep Learning","Associate","2","Finance","2024-01-09","2024-03-21","2490","5.0","Algorithmic Solutions"
"AI10116","ML Ops Engineer","98849","USD","MI","PT","United States","L","Poland","100","PyTorch, SQL, Data Visualization, Computer Vision","Associate","4","Consulting","2024-11-04","2024-12-28","540","5.1","DataVision Ltd"
"AI10185","NLP Engineer","131380","USD","MI","FT","United States","L","United States","100","PyTorch, TensorFlow, Data Visualization, Kubernetes","Associate","3","Telecommunications","2024-02-17","2024-04-04","604","10.0","TechCorp Inc"
"AI10191","AI Consultant","227796","USD","EX","FT","United States","S","Germany","100","R, Hadoop, Docker","Master","11","Finance","2024-10-07","2024-10-22","728","6.8","Quantum Computing Inc"
"AI10202","Head of AI","62384","USD","EN","FT","United States","M","United States","0","Git, Azure, Deep Learning","Master","1","Energy","2024-09-14","2024-11-17","541","8.0","Smart Analytics"
"AI10211","AI Consultant","76782","USD","EN","PT","United States","L","United States","0","GCP, Mathematics, AWS","PhD","1","Education","2024-04-03","2024-04-25","1697","5.3","Algorithmic Solutions"
"AI10262","Robotics Engineer","337422","USD","EX","FL","United States","L","Sweden","100","Linux, NLP, TensorFlow, Docker, Mathematics","PhD","12","Government","2024-04-21","2024-05-20","1783","9.7","Cognitive Computing"
"AI10275","Autonomous Systems Engineer","222418","USD","EX","FT","United States","M","United States","100","Azure, Kubernetes, Deep Learning","Bachelor","17","Media","2025-03-01","2025-04-25","1951","9.3","Quantum Computing Inc"
"AI10305","Computer Vision Engineer","174720","USD","EX","FT","United States","M","Ireland","0","Kubernetes, Spark, Computer Vision, TensorFlow, Scala","Associate","15","Finance","2024-03-19","2024-04-13","722","6.4","AI Innovations"
"AI10318","AI Consultant","141234","USD","SE","FT","United States","S","United States","0","SQL, Kubernetes, GCP","Bachelor","5","Government","2024-11-18","2024-12-08","1135","5.6","Advanced Robotics"
"AI10337","AI Software Engineer","73010","USD","EN","CT","United States","L","United States","100","Docker, Tableau, Data Visualization, Azure","PhD","1","Government","2025-02-04","2025-04-15","2119","8.0","Future Systems"
"AI10383","Machine Learning Researcher","169051","USD","SE","PT","United States","L","United States","50","R, Java, Deep Learning","PhD","6","Retail","2024-11-02","2025-01-01","2205","7.5","Cloud AI Solutions"
"AI10494","Head of AI","113314","USD","MI","CT","United States","M","Australia","50","Python, SQL, Linux, GCP, Scala","Master","4","Media","2024-06-26","2024-08-09","936","9.4","AI Innovations"
"AI10506","Principal Data Scientist","99536","USD","MI","CT","United States","M","United States","100","Linux, PyTorch, SQL, Statistics, MLOps","Bachelor","2","Manufacturing","2025-04-07","2025-06-13","1184","6.2","Predictive Systems"
"AI10564","Machine Learning Researcher","338875","USD","EX","FT","United States","L","United States","100","Statistics, PyTorch, Deep Learning, TensorFlow","Master","16","Automotive","2024-07-24","2024-08-10","2085","7.1","Smart Analytics"
"AI10566","Machine Learning Researcher","134565","USD","SE","FL","United States","S","United States","0","Statistics, Linux, Python, Git, Tableau","PhD","6","Real Estate","2024-09-04","2024-10-21","653","9.5","TechCorp Inc"
"AI10571","Data Scientist","126408","USD","MI","FT","United States","L","Nigeria","0","R, Python, NLP, Hadoop, Deep Learning","Master","4","Retail","2024-08-10","2024-10-13","1126","5.1","Neural Networks Co"
"AI10587","Machine Learning Engineer","93851","USD","MI","FL","United States","S","Switzerland","0","TensorFlow, Scala, GCP, SQL","Master","3","Gaming","2025-04-23","2025-06-22","2028","8.4","Smart Analytics"
"AI10588","Data Scientist","125553","USD","SE","PT","United States","S","United States","50","Java, GCP, Azure","Master","6","Education","2024-10-31","2024-11-29","1036","8.1","AI Innovations"
"AI10590","AI Product Manager","78007","USD","EN","CT","United States","S","United States","50","Azure, Spark, MLOps, Tableau","Bachelor","1","Finance","2024-03-01","2024-03-17","2122","9.3","Advanced Robotics"
"AI10601","Principal Data Scientist","104312","USD","EN","CT","United States","L","Australia","0","Docker, Linux, PyTorch, Data Visualization","Associate","1","Education","2024-09-07","2024-10-06","1298","7.9","Smart Analytics"
"AI10618","Machine Learning Engineer","245526","USD","EX","FT","United States","S","Israel","100","Python, Git, Kubernetes","Bachelor","12","Manufacturing","2025-02-28","2025-03-19","1919","5.4","Autonomous Tech"
"AI10620","Data Scientist","173914","USD","SE","PT","United States","L","United States","100","Scala, Java, NLP, PyTorch, SQL","Bachelor","9","Telecommunications","2024-01-06","2024-02-15","1015","8.9","AI Innovations"
"AI10655","Machine Learning Researcher","117302","USD","SE","FT","United States","S","United States","50","Docker, Deep Learning, Kubernetes, R, SQL","Bachelor","7","Finance","2025-04-07","2025-06-05","1833","8.9","Predictive Systems"
"AI10699","AI Software Engineer","148386","USD","MI","FL","United States","L","Kenya","50","AWS, Python, Statistics","PhD","4","Government","2025-03-01","2025-05-06","832","9.3","Neural Networks Co"
"AI10700","NLP Engineer","170113","USD","SE","FT","United States","M","United States","100","Data Visualization, Azure, Java, NLP, Hadoop","PhD","5","Automotive","2024-04-09","2024-05-30","2437","9.4","Algorithmic Solutions"
"AI10712","Research Scientist","143592","USD","SE","PT","United States","S","United States","50","Computer Vision, Hadoop, Tableau","PhD","5","Finance","2024-01-10","2024-03-23","2454","7.9","Autonomous Tech"
"AI10740","AI Architect","258181","USD","EX","CT","United States","L","Mexico","0","MLOps, Spark, Data Visualization, GCP, Computer Vision","PhD","19","Retail","2024-05-24","2024-07-22","1825","7.1","AI Innovations"
"AI10745","AI Specialist","251960","USD","EX","FT","United States","S","United States","100","SQL, Scala, Python, MLOps, R","Master","13","Gaming","2024-04-11","2024-06-03","2323","6.1","Digital Transformation LLC"
"AI10793","AI Architect","87585","USD","EN","FL","United States","L","United States","100","Hadoop, NLP, Linux, GCP, SQL","Bachelor","0","Energy","2025-02-01","2025-04-12","2491","6.7","AI Innovations"
"AI10877","AI Product Manager","92990","USD","EN","CT","United States","M","United States","100","Kubernetes, R, GCP, Statistics","Master","0","Telecommunications","2024-12-07","2025-02-18","2231","9.9","DeepTech Ventures"
"AI10884","AI Software Engineer","124350","USD","SE","PT","United States","M","Netherlands","100","SQL, Deep Learning, NLP","Master","7","Media","2024-04-04","2024-05-14","1461","9.0","Autonomous Tech"
"AI10885","Autonomous Systems Engineer","264027","USD","EX","FT","United States","S","Indonesia","50","Scala, R, Data Visualization, Python, TensorFlow","Associate","13","Transportation","2024-08-31","2024-09-20","1916","6.7","Future Systems"
"AI10902","ML Ops Engineer","89783","USD","EN","FL","United States","L","United States","100","Azure, MLOps, Statistics","Master","1","Gaming","2024-07-29","2024-10-08","1060","6.7","Advanced Robotics"
"AI10921","Deep Learning Engineer","197325","USD","EX","FL","United States","S","United States","100","Scala, Java, R","PhD","14","Manufacturing","2024-03-26","2024-06-06","1769","5.0","Cognitive Computing"
"AI10963","Machine Learning Engineer","60811","USD","EN","FT","United States","M","United States","0","MLOps, Tableau, Scala, Hadoop, AWS","Bachelor","0","Gaming","2024-02-14","2024-03-30","997","8.2","Future Systems"
"AI10975","Computer Vision Engineer","245036","USD","EX","CT","United States","S","United States","100","Git, Linux, Kubernetes, Deep Learning, NLP","Bachelor","17","Technology","2024-05-15","2024-07-22","804","9.9","Smart Analytics"
"AI10984","ML Ops Engineer","247115","USD","EX","FL","United States","L","United States","0","TensorFlow, R, Deep Learning, GCP, Git","Associate","19","Consulting","2024-12-03","2025-01-24","1894","5.5","Digital Transformation LLC"
"AI11013","AI Product Manager","121548","USD","SE","FT","United States","M","United States","50","Hadoop, Deep Learning, Kubernetes, Spark, Python","Master","6","Real Estate","2024-11-28","2025-01-20","959","6.8","Algorithmic Solutions"
"AI11016","Principal Data Scientist","135239","USD","SE","FL","United States","M","United States","0","Python, Data Visualization, Hadoop, Scala","Bachelor","9","Automotive","2024-10-13","2024-11-21","941","5.3","AI Innovations"
"AI11017","AI Research Scientist","136136","USD","SE","FL","United States","M","United States","0","GCP, Data Visualization, PyTorch, R, Spark","Master","7","Real Estate","2024-02-17","2024-03-04","2020","9.3","Predictive Systems"
"AI11025","AI Product Manager","82393","USD","MI","PT","United States","S","United States","100","Docker, PyTorch, R, Azure","Bachelor","2","Government","2025-04-07","2025-05-14","2069","8.7","Quantum Computing Inc"
"AI11039","Autonomous Systems Engineer","247403","USD","EX","PT","United States","M","United States","50","Tableau, Docker, Python, Git","Bachelor","19","Education","2024-10-06","2024-12-04","2319","6.1","Smart Analytics"
"AI11063","Data Analyst","105375","USD","MI","FL","United States","M","United States","50","TensorFlow, GCP, Azure, Hadoop","Master","3","Retail","2024-06-04","2024-07-24","1249","6.6","Algorithmic Solutions"
"AI11078","Research Scientist","86366","USD","MI","FL","United States","S","United States","0","Git, Scala, MLOps, R","PhD","4","Manufacturing","2025-04-23","2025-05-07","2253","7.7","Digital Transformation LLC"
"AI11084","AI Software Engineer","121000","USD","SE","FL","United States","M","China","100","Java, Deep Learning, MLOps, Git","Bachelor","5","Media","2025-04-16","2025-05-28","2140","6.8","DeepTech Ventures"
"AI11128","NLP Engineer","131115","USD","SE","CT","United States","S","United States","0","TensorFlow, Python, PyTorch","Master","7","Energy","2024-11-27","2025-02-01","673","9.3","DataVision Ltd"
"AI11140","Data Analyst","249049","USD","EX","FT","United States","L","United States","50","Azure, Python, Tableau","Bachelor","19","Finance","2024-10-02","2024-11-20","708","5.0","Neural Networks Co"
"AI11141","Data Engineer","74973","USD","EN","FT","United States","M","United States","0","SQL, Kubernetes, AWS","PhD","1","Technology","2025-02-05","2025-03-23","2354","5.3","DeepTech Ventures"
"AI11179","AI Specialist","118334","USD","MI","PT","United States","M","Chile","50","GCP, MLOps, Scala, Python","Bachelor","4","Gaming","2024-12-23","2025-01-25","616","9.6","Autonomous Tech"
"AI11202","Robotics Engineer","121505","USD","MI","CT","United States","L","Mexico","0","Deep Learning, PyTorch, Kubernetes, Docker, TensorFlow","Bachelor","3","Transportation","2024-12-20","2025-02-22","505","9.6","Neural Networks Co"
"AI11225","AI Research Scientist","91649","USD","MI","PT","United States","S","Ireland","50","Java, Statistics, Data Visualization, Git, SQL","Associate","4","Media","2024-02-06","2024-03-14","1886","9.4","TechCorp Inc"
"AI11244","Data Analyst","104581","USD","MI","FT","United States","L","United States","100","Python, Tableau, AWS","Associate","3","Retail","2024-02-07","2024-03-08","1281","9.1","Smart Analytics"
"AI11280","AI Architect","205424","USD","SE","FL","United States","L","Austria","100","Data Visualization, Hadoop, Scala, PyTorch, Spark","Associate","7","Gaming","2024-04-03","2024-05-20","2330","8.7","Cognitive Computing"
"AI11338","AI Architect","79887","USD","EN","FT","United States","L","United States","0","Computer Vision, SQL, R","Bachelor","0","Automotive","2025-02-24","2025-04-28","1084","8.7","Smart Analytics"
"AI11354","Head of AI","253257","USD","EX","PT","United States","L","United States","100","GCP, Python, AWS","PhD","12","Transportation","2025-03-31","2025-05-04","950","7.9","Future Systems"
"AI11368","Research Scientist","170307","USD","SE","FT","United States","L","United States","100","Azure, Git, AWS","PhD","9","Technology","2025-01-02","2025-03-08","2456","9.0","Advanced Robotics"
"AI11389","Head of AI","141442","USD","SE","FL","United States","M","United States","50","Kubernetes, AWS, Data Visualization","PhD","9","Real Estate","2025-03-26","2025-05-28","1718","8.5","Smart Analytics"
"AI11407","AI Product Manager","206127","USD","EX","FL","United States","M","Sweden","0","Java, R, Computer Vision, Git","Master","16","Energy","2025-02-09","2025-03-15","1636","5.7","Predictive Systems"
"AI11424","Data Analyst","75288","USD","EN","FT","United States","L","Ghana","50","Git, Hadoop, Tableau, Linux","Master","1","Healthcare","2024-05-05","2024-06-29","1636","7.1","Advanced Robotics"
"AI11446","Machine Learning Researcher","107424","USD","MI","FT","United States","S","United States","100","Git, Docker, Python, Azure, Computer Vision","PhD","2","Finance","2025-01-17","2025-02-01","759","7.8","Digital Transformation LLC"
"AI11454","AI Architect","149371","USD","MI","PT","United States","L","Spain","100","PyTorch, Azure, Kubernetes, TensorFlow","Bachelor","3","Healthcare","2025-01-02","2025-02-23","2177","6.7","Autonomous Tech"
"AI11470","Research Scientist","76550","USD","EN","FT","United States","S","France","0","SQL, Statistics, R","Associate","1","Telecommunications","2024-03-21","2024-05-01","972","7.6","Neural Networks Co"
"AI11478","Machine Learning Researcher","80925","USD","EN","FL","United States","S","Netherlands","50","Python, Kubernetes, Data Visualization, Azure","Master","0","Finance","2024-10-06","2024-11-03","1923","8.3","Quantum Computing Inc"
"AI11480","Autonomous Systems Engineer","97152","USD","EN","CT","United States","L","United States","0","PyTorch, Scala, Tableau","Bachelor","0","Technology","2025-02-08","2025-04-13","2187","7.0","Machine Intelligence Group"
"AI11482","Computer Vision Engineer","147965","USD","SE","PT","United States","M","United States","50","Azure, Java, GCP","PhD","7","Consulting","2024-03-21","2024-05-08","2334","7.9","Predictive Systems"
"AI11568","Autonomous Systems Engineer","97601","USD","MI","PT","United States","S","Ireland","100","PyTorch, Azure, Linux, GCP","Bachelor","2","Finance","2024-09-08","2024-10-29","1430","6.3","AI Innovations"
